borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,longitude,easting,latitude,northing,BOROUGH,Cultural Venue Type,gss_code,runtime
City of Westminster,https://www.adassoc.org.uk/,Advertising Association,100023000000,E09000033,7th Floor North Artillery House,Regents Park,,St. James's,E05000644,-0.1351968163391787,529321.7158680444,51.49670956528941,179286.34434503102,Westminster,Archives,E09000033,11/27/2022
City of Westminster,NA,Channel 4 Document Archive,100023000000,E09000033,124 Horseferry Road,,,St. James's,E05000644,-0.13291846613581126,529482.6792677274,51.49570210260815,179178.36683367065,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.westminster.gov.uk/archives,City of Westminster Archives Centre,100023000000,E09000033,10 St Ann's Street,,,St. James's,E05000644,-0.13014852723045497,529669.6406827637,51.497555439137024,179389.3287723895,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.westminsterbaptistchurch.co.uk/,Westminster Baptist Church,100023000000,E09000033,100 Horseferry Road,,,St. James's,E05000644,-0.13153546612025577,529580.6569065381,51.49499663011784,179102.3824700372,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rhs.org.uk/education-learning/libraries-at-rhs/visit-the-libraries/lindley-library-london,Royal Horticultural Society Lindley Libraries,100023000000,E09000033,Lindley Library, 80 Vincent Square,,Vincent Square,E05000646,-0.1345435740696963,529373.7013859921,51.494361068161254,179026.39451436722,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rcvs.org.uk/home/,Royal College of Veterinary Surgeons Trust,100023000000,E09000033,Belgravia House ,62-64 Horseferry Road,,St. James's,E05000644,-0.12780513992600084,529839.6001653273,51.494973111691664,179106.38456753496,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.mothersunion.org/,Mothers' Union,100023000000,E09000033,Mary Sumner House ,24 Tufton Street,,St. James's,E05000644,-0.12860047626758378,529779.61546561,51.496658453392875,179292.34848639875,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.ice.org.uk/,Institution of Civil Engineers,100023000000,E09000033,One Great George Street,,,St. James's,E05000644,-0.1287497161013902,529756.627139504,51.50110324276462,179786.25443179486,Westminster,Archives,E09000033,11/27/2022
City of Westminster,NA,ChurchCare Library,100023000000,E09000033,Cathedral and Church Buildings Division Archbishops' Council ,Church House ,27 Great Smith Street,St. James's,E05000644,-0.12932604623988445,529725.6289210852,51.49793800341777,179433.32102505234,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.societyofthefaith.org.uk/,The Society of The Faith,100023000000,E09000033,Faith House ,7 Tufton Street,,St. James's,E05000644,-0.12831814966762417,529796.6129182616,51.49757120663144,179394.3292558546,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.westminster-abbey.org/about-the-abbey/library-research/,Westminster Abbey Library and Muniment Room,100023000000,E09000033,The Cloisters ,Westminster Abbey,,St. James's,E05000644,-0.1273949466888223,529856.6016404827,51.49900429937552,179555.2992889461,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.cbcew.org.uk/,Catholic Bishops' Conference of England and Wales,100023000000,E09000033,Catholic Trust for England and Wales ,39 Eccleston Square,,Warwick,E05000647,-0.14476553212193907,528673.5912219357,51.49106650779244,178642.07020089112,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.catholiceducation.org.uk/,Catholic Education Service,100023000000,E09000033,39 Eccleston Square,,,Warwick,E05000647,-0.14476553212193907,528673.5912219357,51.49106650779244,178642.07020089112,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.green-alliance.org.uk/,Green Alliance,100023000000,E09000033,4th Floor Victoria Charity Centre ,11 Belgrave Road,,Warwick,E05000647,-0.14216035339208166,528849.813573689,51.49269242298641,178827.42637857998,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://rsaa.org.uk/,Royal Society for Asian Affairs,100023000000,E09000033,25 Eccleston Place,,,Warwick,E05000647,-0.14801027879298884,528440.9044121321,51.493729182922955,178932.40165492013,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.smmt.co.uk/,Society of Motor Manufacturers and Traders Ltd,100023000000,E09000033,Forbes House ,Halkin Street,,Knightsbridge and Belgravia,E05000637,-0.15268278480037367,528095.9914408245,51.50108696705403,179742.24436638755,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.anglobelgiansociety.com/,Royal Anglo-Belgian Club,100023000000,E09000033,60 Knightsbridge,,,Knightsbridge and Belgravia,E05000637,-0.15898104704719634,527655.0904177949,51.50247195445262,179885.21290788136,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.britishgermanassociation.org/,British-German Association,100023000000,E09000033,34 Belgrave Square,,,Knightsbridge and Belgravia,E05000637,-0.1518900561177108,528157.9736313409,51.49860148459712,179467.2968958508,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.iom3.org/,"Institute of Materials, Minerals and Mining",100023000000,E09000033,1 Carlton House Terrace,,,St. James's,E05000644,-0.1333745657723297,529422.7096531118,51.50569128768765,180288.15616474295,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://plastiquarian.com/,Plastics Historical Society,100023000000,E09000033,Institute of Materials,Minerals and Mining 1 Carlton House Terrace,,St. James's,E05000644,-0.1333745657723297,529422.7096531118,51.50569128768765,180288.15616474295,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.iod.com/,Institute of Directors,100023000000,E09000033,116 & 123 Pall Mall,,,St. James's,E05000644,-0.1315983771588248,529541.6865189689,51.50719177054478,180458.12554451806,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.thebritishacademy.ac.uk/,British Academy,100023000000,E09000033,10 Carlton House Terrace,NA,,St. James's,E05000644,-0.1312437649257885,529568.678902443,51.50634979785757,180365.14335548301,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.tcpa.org.uk/,Town and Country Planning Association,100023000000,E09000033,17 Carlton House Terrace,,,St. James's,E05000644,-0.13014825175915012,529643.6632261936,51.50671003304889,180407.1363328871,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.civictrust.org.uk/,Civic Trust,100023000000,E09000033,17 Carlton House Terrace,,,St. James's,E05000644,-0.13014825175915012,529643.6632261936,51.50671003304889,180407.1363328871,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.mallgalleries.org.uk/about-us/federation-british-artists,Federation of British Artists,100023000000,E09000033,17 Carlton House Terrace,,,St. James's,E05000644,-0.13014825175915012,529643.6632261936,51.50671003304889,180407.1363328871,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.athenaeumclub.co.uk/,Athenaeum,100023000000,E09000033,107 Pall Mall,,,St. James's,E05000644,-0.13270792416609495,529465.7025209154,51.50684073796479,180417.1323912448,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.royalautomobileclub.co.uk/,Royal Automobile Club,100023000000,E09000033,89 Pall Mall,,,St. James's,E05000644,-0.13516618920938284,529297.7376338608,51.50592661925997,180311.15042786935,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://thecommonwealth.org/,Commonwealth Secretariat,100023000000,E09000033,Marlborough House ,Pall Mall,,St. James's,E05000644,-0.13596171376932,529244.7476941653,51.50514790566004,180223.1664096628,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.ica.art/,Institute of Contemporary Arts,100023000000,E09000033,The Mall ,12 Carlton House Terrace,,St. James's,E05000644,-0.13089630811381464,529592.6737321757,51.50638922513244,180370.14269561012,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.royalalberthall.com/about-the-hall/our-history/,Royal Albert Hall Archive,100023000000,E09000033,Kensington Gore,,,Knightsbridge and Belgravia,E05000637,-0.17751558951229515,526372.3694292454,51.50126863054021,179719.22961387562,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rcm.ac.uk/,Royal College of Music,100023000000,E09000033,Prince Consort Road,,,Knightsbridge and Belgravia,E05000637,-0.17688895613384223,526421.3551044301,51.4992805026968,179499.27169946022,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rca.ac.uk/,Royal College of Art,100023000000,E09000033,Kensington Gore,,,Knightsbridge and Belgravia,E05000637,-0.17844868818492954,526307.3838890245,51.501355067077654,179727.22734003584,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.ballet.org.uk/research-enquiries/,English National Ballet Archives,100023000000,E09000033,Markova House, 39 Jays Mews,,Knightsbridge and Belgravia,E05000637,-0.17866025955838266,526294.3856089775,51.5007468505372,179659.23999378015,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.fdf.org.uk/,Food and Drink Federation,100023000000,E09000033,6 Catherine Street,,,St. James's,E05000644,-0.12003022046084265,530328.5247298802,51.512708328609705,181092.01742383704,Westminster,Archives,E09000033,11/27/2022
